product_url,market,product_name,sale_price,mrp,discount,rating,no_of_reviews,seller_name
https://www.aliexpress.com/item/1005006032317200.html,Bulgaria,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",BGN469.86,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Austria,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",€240.24,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Belgium,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",€240.24,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Cyprus,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",€240.24,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Czech Republic,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11","CZK5,977.65",48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Denmark,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11","DKK1,791.52",48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Estonia,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",€240.24,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Finland,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",€230.88,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Germany,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11","221,00€",48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Greece,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",€240.24,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Hungary,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11","HUF94,488.12",48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Ireland,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",€240.24,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Latvia,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",€240.24,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Lithuania,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",€240.24,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Luxembourg,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",€240.24,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Malta,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",€240.24,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Poland,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11","1 097,58zł",Not available,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Portugal,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11","240,24€",48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Romania,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11","RON1,194.93",48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Slovenia,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11",€240.24,48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005006032317200.html,Sweden,"MaiChai Laptop 15.6""Intel Celeron N5095 notebook gamer 32GB RAM 2TB SSD 1920*1080 Resolution Office Study PC Computer Windows 11","2 840,89kr",48% off,Not available,Not available,Laptops Global Store
https://www.aliexpress.com/item/1005005398972998.html,Bulgaria,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,BGN4.60,70% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Austria,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,€5.00,39% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Belgium,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,€2.15,74% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Cyprus,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,€3.49,57% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Czech Republic,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,CZK64.09,68% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Denmark,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,DKK36.99,39% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Estonia,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,€2.58,68% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Finland,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,€2.82,66% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Germany,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,"3,57€",61% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Greece,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,€5.24,38% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Hungary,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,"HUF2,132.26",37% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Ireland,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,€5.18,38% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Latvia,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,€2.63,68% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Lithuania,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,€2.63,68% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Luxembourg,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,€2.32,70% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Malta,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,€2.45,69% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Poland,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,"8,32zł",77% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Portugal,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,"2,28€",73% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Romania,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,RON11.44,70% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Slovenia,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,€5.11,38% off,Not available,Not available,SKEYPAIK Official Store
https://www.aliexpress.com/item/1005005398972998.html,Sweden,Luxury PU Leather Phone Case For iPhone 14 13 12 Pro Max Magsafe Wireless Charging Magnetic Silicone Cellphone Cover Funda Shell,"33,23kr",66% off,Not available,Not available,SKEYPAIK Official Store
